first_5_words,inhoud,Review,sentiment
Geschreven bij Lage Hiking Dames,"Schoen Linz GH01 - grijs - 39 Gaan heel gemakkelijk aan dankzij brede voorkant, zitten heerlijk en tegelijkertijd stevig om de voet heen en lopen ook nog eens heel erg fijn. Versteviging aan de binnenkant van de voet en onderop een antislip zool. En allemaal van niet-dierlijk materiaal. Voor een heel fijne prijs. Ik ben er heel erg blij mee!",,1
Geschreven bij BobCat UBOK Brown,"Wandelen op kussentjes, zitten zeer goed en zijn zeer degelijk van kwaliteit. Moest ik slechts één paar schoen mogen hebben, het zouden deze zijn. Zitten na één dag al alsof ze al veel langer ingelopen zijn. Dikke aanrader!",,1
Super schoenen! Waterdicht en zitten,"als gegoten. Heel veel grip, zowel in het bos, als in de bergen, als in de sneeuw. Zelf draag ik er steunzolen in (en ik koos mijn normale maat 40), dus ze zaten in het begin wat klemmender dan de bedoeling is, maar na een 5 tal keer wandelen hadden de schoenen zich al aangepast aan mijn voeten. Door de vele haakjes zijn de veters gemakkelijk te knopen op een strakke manier. Ze zijn ook niet glad en komen dus niet gemakkelijk los. Ook op esthetisch vlak zijn ze geweldig. Erg mooi met dat blauwe accent, en ze ogen veeeeel kleiner dan een maat 40 (meestal zien mijn wandelschoenen er uit alsof ze voor een hobbit zijn)!",,1
Geschreven bij Travelin' Nyborg -,Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 46 Heerlijke lopers!,,1
Geschreven bij Travelin' Nyborg -,Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 Aangenaam dragen en vaste voet om te wandellen,,1
Geschreven bij Travelin' Nyborg -,"Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43 Zit goed, waterdicht voor de eerste twee uren, daarna niet of in ieder geval minder.",,1
Geschreven bij Travelin' Nyborg -,Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 Top schoen. Zit lekker en kan uren wandelen zonder problemen. Zelfs 'inlopen' hoefde niet..,,1
Geschreven bij Meindl Ohio 2,"Gore-tex 3889-49 - Kleur Blauw - Maat 43 Gekocht voor mijn man omdat hij graag wandelt. Hij had dit merk al in een laag model. Deze vind hij veel fijner omdat ze hoog zijn. Hij zegt er geen zweet voeten in te krijgen, vind ze heerlijk zitten en draagt nu ook altijd. Kortom meer dan een aanrader! Alleen ze zijn echt niet blauw, maar gewoon zwart! Ook erg mooi. Besteld via een partner van bol.",,1
Geschreven bij Dames Wandelschoenen Meindl,Vakuum Lady Sento Donkerblauw - Maat 4 Loopt heerlijk goede maat,,1
Geschreven bij Meindl Vakuum sento,"lady gtx marine - UK 7.5 Mooi stevige schoen die als wolkjes lopen. Ik heb een hele brede voet met hoge wreef, ze zitten perfect en waterdicht!",,1
heerlijk lichte schoen !fijn voetbed.goeie,zolen.,,1
Geschreven bij Dames Wandelschoenen Meindl,"Vakuum Lady Sento Donkerblauw - Maat 6 Hele fijne wandelschoenen, het lijken wel pantoffels.",,1
Geschreven bij Keen Clearwater CNX,"Heren Wandelsandalen Triple Black | Zwart | Polyester | Maat 42 | K1026311 Zit super aan de voeten, en geeft het gevoele een stevige schoen te zijn.",,1
Geschreven bij Keen Clearwater CNX,Heren Wandelsandalen Triple Black | Zwart | Polyester | Maat 43 | K1026311 Ik koop al jaren sandalen van dit merk. Topkwaliteit aan scherpe prijs!,,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 fijne pasvorm, mooi materiaal",,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen.",,1
Geschreven bij Heren Wandelschoenen Meindl,3838-49 Prisma Gtx Blauw - Maat 11 Uitstekende wandelschoen.,,1
Geschreven bij Regatta Holcombe Wandelschoenen,Unisex - Grijs - Maat 39 comfortabele schoenen.,,1
Comfortabele licht gewicht schoen,,,1
Geschreven bij Meindl - Durban,"Lady Mid GTX - Wandelschoenen - Dames - Donkerblauw - maat 40 Ik ben zeer tevreden over dit artikel. Wat ik vooral goed vind: Voldoet aan verwachting, Goede kwaliteit, Handig in gebruik",,1
Geschreven bij Travelin' Odense Leren,Heren Wandelschoenen - VIBRAM zool - Waterdicht en Ademend - Bruin leer - Maat 43 Na 6 maanden is de schoen al niet meer waterdicht. Zijkant kan je vinger insteken Slechte kwaliteit. boord komt los en plastiek rand is losgekomen.,,-1
goede pasvorm,,,1
Geschreven bij Grisport Bergen Mid,"Wandelschoenen Unisex - Black - Maat 44 Aanvankelijk heel blij geweest met de Grisport Bergen Mid wandelschoenen. Ze zitten erg comfortabel en lopen soepel. Tot zo ver het goede nieuws. Na nog geen 4 maanden bijna dagelijks gebruik (uitlaten van de hond) scheurden de zolen van beide schoenen echter dwars door, ter hoogte van de bal van de voet. En flink ook. Gelukkig kon ik van bol.com een paar nieuwe krijgen. Deze gingen helaas nog korter mee. Nog geen 2 maanden later gingen de zolen weer scheuren. De schoenen wéér teruggestuurd, voor mij geen Grisport meer. Conclusie: leuk om naar te kijken, gaat echter niet lang mee.",,-1
Geschreven bij Meindl Siena Gore-tex,"Heren Wandelschoenen 5222-46 - Kleur Bruin - Maat 47 Jaren grote voetproblemen gehad met allerlei schoenen. Dit keer uitgebreid Bever bezocht en gekozen voor deze schoen. Eén grote openbaring. Nergens meer last van. Klein minpunt, na 2,5 week dagelijks gebruik waren de veters kapot, maar Bever stuurt meteen nieuwe veters; klasse!Duurzaamheid kan ik nog niet beoordelen; pas 2,5 maand in bezit.",,1
Geschreven bij Meindl Siena Gore-tex,Heren Wandelschoenen 5222-46 - Kleur Bruin - Maat 42.5 vertrouwde Meindl kwaliteit,,1
Geschreven bij Merrell Accentor Sport,Mid GTX Wandelschoenen Heren - Monument/Sodalite - Maat 43 naden laten los en de schoen scheurt binnen een half jaar aan de zijkant,,-1
Geschreven bij Travelin' Nyborg -,"Hoge Dames wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 41 Lichte, stevige en waterdichte schoen.",,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 45 Lang gezocht naar schoenen met een brede pasvorm en heb die met deze gevonden. Vooral de teenruimte is een verademing.,,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 42 Hele fijne wandelschoenen met brede pasvorm. Ik heb ze niet in hoeven lopen ze zaten meteen goed. Het herenmodel heeft een bredere pasvorm daarom heb ik hier voor gekozen.Helaas liet bij de vierde wandeling er een haakje los waar de veter om heen moet. Ik heb dit gemeld en kreeg heel snel antwoord. Ik krijg een paar nieuwe schoenen. Nu wist ik niet wat ik moest verwachten maar dit is boven verwachting. Dit is topservice !Dank jullie wel ToExplore.,,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 fijne pasvorm, mooi materiaal",,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43 Perfecte pasvorm en lopen lekker,,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42 Goede keus,,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen.",,1
Geschreven bij Hanwag Wandelschoenen Heren,"- Maat 46 Het 3e paar over de jaren. Enige die echt dagelijks gebruik goed overleven. Andere merken loop je binnen een jaar weg, deze gaan met regelmatig onderhoud een paar jaar mee. Aanrader dus!",,1
Geschreven bij Tatra II GTX,"64 asphalt - 8 - 42 Schoen met erg veel steun, de demping van de zool is minder dan van de voorganger waar pu schuim in verwerkt was. Van deze verwacht ik een langere levensduur, het pu schuim verkruimelde na verloop van jaren. De pasvorm is uitstekend, evenals de afroleigenschappen ondanks dat het een wat stuggere schoen is. Maar ze zijn dan ook geschikt voor wat zwaardere omstandigheden, onregelmatigheden in het terrein dringen niet door tot de voetzool. Door de dikte van de zool sta je wat hoger op de schoen. De prijs is in overeenstemming met de geboden kwaliteit. Al met al geschikt voor lange wandelingen op elke ondergrond.",,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41 Zit goed aan de voet,,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42 Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.,,1
Geschreven bij GRI 8615 super,,,1
Na ongeveer 6 maanden waren,de schoenen niet meet waterdicht. Ik heb dit aangegeven bij de verkopende partij (extern). Zij gaven aan dat dit niet onder de garantie valt en wilden hier verder ook niets mee doen. Zeer slecht voor een zeer dure wandelschoen van een gerenommeerd merk! Slechte service dus,,-1
Geschreven bij Regatta Harper Cosy,"Laarzen Dames - Blauw - Maat 41 Dit zijn precies de laarsjes die ik zocht qua kleur, pasvorm, afwerking en uitstraling! Het zijn soepele schoenen met een teddy voering. De zolen zijn gripvast en ik glij niet uit op natte, sompige bospaden. Onder de zool staat de maat 41/7. Op de site staan ze als maat 41 te koop die klein uitvallen. Feitelijk is het maat 7; dus maat 41 is maat 40/40,5. Goed dat ik mijn gevoel gevolg heb en maat 41 (is dus maat 40) heb aangeschaft. Ze passen perfect en ik ben er heel erg blij mee!De verzending was enorm snel. Veel sneller dan was aangegeven. Kortom: Ik ben zeer tevreden!",,1
Geschreven bij Regatta Harper Cosy,Laarzen Dames - Zwart - Maat 39 Vind ze absoluut niet mooi maar heb ze gekocht om buiten in waterige omstandigheden te kunnen werken. Ze zijn inderdaad waterdicht. Een pluspuntje; ze zijn gevoerd met soort lamswol en dat voelt erg prettig,,1
Geschreven bij Regatta Harper Cosy,"Laarzen Dames - Blauw - Maat 42 Na mijn bestelling zag ik pas dat ze kleiner zouden uitvallen. In de praktijk valt het wel mee. Ze passen eigenlijk prima. (Maat 42). Wel met schoenlepel aantrekken. Snelle levering, mooie regenlaarsjes, licht gevoerd. Op de foto lijkt de voering wat wolliger dan in het echt. Maar ik ben ruim tevreden tot nu toe.",,1
Geschreven bij Regatta Harper Cosy,"Laarzen Dames - Blauw - Maat 38 Zitten heerlijk,jammer genoeg na 1 maand al een scheur in dus natte voeten",,1
Zit goed aan de voet,,,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42 Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.,,1
Geschreven bij Kappa Vipos Tex,"T 260902T-1115, voor een jongen, Zwart, winterschoenen, maat: 39 Mooie Sneeuwbot maa op 1 van de sluitingen staat het woord kappa ondersteboven En dat vindt mijn zoon niet leuk",,-1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 45 Lang gezocht naar schoenen met een brede pasvorm en heb die met deze gevonden. Vooral de teenruimte is een verademing.,,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 42 Hele fijne wandelschoenen met brede pasvorm. Ik heb ze niet in hoeven lopen ze zaten meteen goed. Het herenmodel heeft een bredere pasvorm daarom heb ik hier voor gekozen.Helaas liet bij de vierde wandeling er een haakje los waar de veter om heen moet. Ik heb dit gemeld en kreeg heel snel antwoord. Ik krijg een paar nieuwe schoenen. Nu wist ik niet wat ik moest verwachten maar dit is boven verwachting. Dit is topservice !Dank jullie wel ToExplore.,,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 fijne pasvorm, mooi materiaal",,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 43 Perfecte pasvorm en lopen lekker,,1
Geschreven bij Travelin' Nyborg -,Hoge Heren wandelschoenen - Waterdicht en ademend - Grijs Leer - Maat 42 Goede keus,,1
Geschreven bij Travelin' Nyborg -,"Hoge Heren wandelschoenen - Waterdicht en ademend - Bruin Leer - Maat 43 Goeie wandelschoenen, zitten perfect. Reeds een aantal wandelingen mee gedaan intussen, enkel positieve ervaringen.",,1
Geschreven bij Grisport Torino Low,Wandelschoenen Unisex - Grey - Maat 39 Stevige wandelschoen. Geeft goede ondersteuning aan de enkels. Prijs kwaliteit is zeker zeer goed.Ik heb brede voeten en deze passen perfect. Maat 39 is effectief maat 39. En je kan er steunzolen inleggen want de zool is uitneembaar.,,1
Geschreven bij Grisport Torino Low,Wandelschoenen Unisex - Grey - Maat 38 Lekkere lichte schoenen met een goede prijs-kwaliteitverhouding. Lopen lekker,,1
Geschreven bij Grisport Torino Low,"Wandelschoenen Unisex - Grey - Maat 45 Zitten comfortabel, zijn stevig en hebben een leuk design, enige minpuntje is dat de veters iets langer hadden gemogen",,1
Geschreven bij Grisport Torino Low,"Wandelschoenen Unisex - Black - Maat 41 Ik heb deze schoenen nu 2 maanden en wat ben ik er blij mee. Ik heb kritische voeten; breed en steunzolen. Een goed zittende schoen vinden voor mijn voeten is ingewikkeld, maar gevonden nu ik deze schoenen heb. Lopen licht, zitten goed om mijn voet en kan er heerlijk op wandelen.",,1
Geschreven bij Grisport Torino Low,Wandelschoenen Unisex - Black - Maat 41 Zowel mijn hond als ikzelf zijn blij met deze soepele uitlaatschoenen,,1
Geschreven bij Grisport Torino Low,Wandelschoenen Unisex - Black - Maat 41 Schoen past precies om de voet. Geeft veel ondersteuning en is toch licht.,,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41 Zit goed aan de voet,,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42 Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.,,1
Geschreven bij Travelin' Aborg -,Heren Wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 42 Mooie schoenen en sterk.Ik heb deze achoenen gekocht om de voeten droog te houden. Helaas worden je voeten gauw zeiknat. Ook laten de zeikanten binnen een paar maand los.Erg jammer!,,-1
Geschreven bij De Regatta Samaris,V Middelhoge Wandelschoenen - Kinderen - Waterdicht - Ademend - Lichtgrijs - Maat 36 Goede wandelschoenen.,,1
Ik heb deze schoenen.Echt deze,"lopen heel fijn, vooral voor mensen met een voet probleem is het ideaal.Mijn teen groeit schuin, daardoor in vele schoenen veel pijn aan de voet.Maar bij deze schoenen niks geen last van.",,1
Geschreven bij Travelin' Morvik Softshell,"Heren - Lichtgewicht Wandelschoenen - Maat 40 Lichte schoen met goede steun, ook de enkels en prima zool voor ( bijna) alle ondergronden.Travellin heeft grote keuze in maat.",,1
Geschreven bij Hanwag Gritstone ll,GTX heren wandelschoen - Blauw - Maat 47 Uitstekende schoenen,,1
Geschreven bij Hanwag Gritstone ll,"GTX heren wandelschoen - Blauw - Maat 42,5 mooie schoen ,goede pasvorm",,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 41 Zit goed aan de voet,,1
Geschreven bij Travelin' Aborg -,Lage Heren Wandelschoenen - Waterdicht en ademend - Donkergrijs - Maat 42 Goede wandelschoen met steun en pasvorm. De binnen zool kan uitgenomen worden zodat je steunzolen kunt plaatsen.,,1
Geschreven bij GRI 43029 De,"schoenen zitten zeer goed en ze lopen prettig, met de klittenband zijn ze snel vast en los.",,1
Geschreven bij Hanwag Banks Wandelschoenen,- Maat 45 - Mannen - zwart - donker grijs Heel goede wandelschoenen vooral dit model met brede voorvoet,,1
Geschreven bij Travelin' Aborg -,"Dames Wandelschoenen - Waterdicht en ademend - Bruin leer - Maat 40 Dit is een stevige smalle wandelschoen waarin mijn voet en enkel goed gesteund worden. Het eerste kwartier had ik wat last van de stevige tong aan mijn scheenbeen maar door het gebruik ging dit snel over. Ik heb er de eerste keer al een wandeling van 15 km mee kunnen doen zonder pijn of blaren.Het is ook best een lichte schoen, hij ziet er veel robuuster uit. Ik ben blij met deze aankoop.",,1
Geschreven bij Merrell Siren 3,Gtx Wandelschoenen Dames - Olive Zeer comfortabel en licht schoenen,,0
Geschreven bij Philadelphia Lady GTX,"Braun Zitten fijn en comfortabel zoals verwacht van Meindl schoenen. Deze schoenen zijn geschikt voor een bredere voet en geven veel steun. De kleur is iets donkerder dan op de foto, maar nog steeds een mooie warme bruin.De schoenen waren goed en netjes verpakt voor verzending en het pakket kwam een dag eerder dan volgens de voorspelling hier op de site. Dit werd ook prima gecommuniceerd. Aanrader.",,1
Geschreven bij Regatta Samaris II,"Mid Wandelschoenen Mannen - Blauw - Maat 43 Goede schoenen lekker licht om mee te lopenAlleen de levertijd duurden wel erg lang..bijna één week Maar al met al blij met de aankoop Wel zou ik mensen adviseren om een maat groter bestelen al u eigen maat.Ik heb maat 42 Maar heb 43 besteelt en die past precies dus denk daar even bij, want de schoenen vallen wat kleiner uit.",,1
Geschreven bij Craghoppers Wandelschoenen Mono,Hi Heren Kaki Maat 39 Zeer comfortabel en fijn alternatief voor grote hikeschoenen op warme dagen.,,1
Geschreven bij Mocassins - Casual,- Instappers - Confianza - Dames - Maat 39 - YJ-2220 RED Superschoentjes. Zitten als pantoffels en krijg er veel complimenten over. Heel mooi. Blij met deze aankoop.,,1
Geschreven bij Meindl Vakuum Men,Sento Wandelschoenen 2719 31 Antraciet Gore-Tex Super wandelschoenen!,,1
Geschreven bij Meindl Vakuum Men,"Sento Wandelschoenen 2719 31 Antraciet Gore-Tex Ivm ernstige ruggengraat problemen zijn de meeste schoenen en sneakers voor mij ongeschikt. Na jaren op Salomon en Lowa te hebben gelopen, heb ik deze Meindl wandelschoenen gekocht. Dit is het best van het best.",,1
Geschreven bij Meindl - Vakuum,"Lady fit II Hele fijne schoenen. Licht, sterk, goede demping. Dragen zeer aangenaam.",,1
