ORDER_DETAIL_CODE,ORDER_DATE,ORDER_METHOD_CODE,PRODUCT_NUMBER,UNIT_SALE_PRICE
102225,2021-02-20,2,38,30.84
102302,2021-02-20,2,47,44
102345,2021-02-20,2,52,36.7
102401,2021-02-20,2,57,77.94
102420,2021-02-20,2,58,
102424,2021-02-20,2,59,59.25
102435,2021-02-20,2,60,19.78
102453,2021-02-20,2,61,39.04
102458,2021-02-20,2,62,79.11
102559,2021-02-20,2,74,16.02
102728,2021-02-20,2,98,5.82
101900,2021-07-14,5,2,11.71
102106,2021-07-14,5,25,245.35
102157,2021-07-14,5,30,12.56
102490,2021-07-14,5,65,72.15
102545,2021-07-14,5,73,11.64
102575,2021-07-14,5,76,37.56
102648,2021-07-14,5,86,5.19
102656,2021-07-14,5,87,5.19
102677,2021-07-14,5,90,6.26
102765,2021-07-14,5,104,650.23
102773,2021-07-14,5,106,926.47
102783,2021-07-14,5,,1050.69
102796,2021-07-14,5,109,35.15
102808,2021-07-14,5,111,165.39
102814,2021-07-14,5,112,8.56
102836,2021-07-14,5,115,9.27
101901,2021-06-06,4,46,11.71
101903,2021-06-06,4,3,21.89
101918,2021-06-06,4,4,6.84
102028,2021-06-06,4,17,80.79
102038,2021-06-06,4,18,127.06
102116,2021-06-06,4,26,310.52
102173,2021-06-06,4,32,24.04
102202,2021-06-06,4,35,23.89
102252,2021-06-06,4,42,143.8
102332,2021-06-06,4,51,63.77
102409,2021-06-06,4,58,76.23
102540,2021-06-06,4,72,136.5
102573,2021-06-06,4,76,37.56
102582,2021-06-06,4,77,83.84
102601,2021-06-06,4,80,153.94
102619,2021-06-06,4,82,29.19
108.84,2021-06-06,4,84,102633
102649,2021-06-06,4,86,5.19
101902,2021-04-17,2,2,12.13
102147,2021-04-17,2,29,71.02
102174,2021-04-17,2,32,25.31
102557,2021-04-17,2,74,16.02
102623,2021-04-17,2,83,92.56
102681,2021-04-17,2,90,6.92
102683,2021-04-17,2,91,4.92
102691,2021-04-17,2,92,4.92
102752,2021-04-17,2,102,587.97
102824,2021-04-17,2,113,12.05
101904,2021-07-20,7,3,22.84
101922,2021-07-20,7,5,54.09
101940,2021-07-20,7,7,65.23
102049,2021-07-20,7,18,133.75
102152,2021-07-20,7,29,71.02
102175,2021-07-20,7,32,25.31
102196,2021-07-20,7,34,46.31
102203,2021-07-20,7,35,24.86
102207,2021-07-20,7,36,30.64
102227,2021-07-20,7,39,
102234,2021-07-20,7,40,25.29
102243,2021-07-20,7,41,32.7
102267,2021-07-20,7,,341.54
102306,2021-07-20,7,48,107.86
102364,2021-07-20,7,53,39.49
102383,2021-07-20,7,55,7.8
102422,2021-07-20,7,59,59.25
102446,2021-07-20,7,61,39.04
102469,2021-07-20,7,62,79.11
102600,2021-07-20,7,80,164.08
102685,2021-07-20,7,91,4.48
102696,2021-07-20,7,93,4.82
101905,2021-08-11,4,3,22.84
101921,2021-08-11,4,4,7.15
101939,2021-08-11,4,7,65.23
101973,2021-08-11,4,10,17.4
102279,2021-08-11,4,45,555.53
102298,2021-08-11,4,47,63.49
102303,2021-08-11,4,48,107.86
102324,2021-08-11,4,50,3.92
102350,2021-08-11,4,,36.7
102414,2021-08-11,4,58,79.65
102421,2021-08-11,4,59,59.25
102568,2021-08-11,4,75,115.84
102670,2021-08-11,4,84,6.96
102707,2021-08-11,4,94,4.78
101906,2021-07-21,5,23,22.84
101980,2021-07-21,5,11,354.29
102020,2021-07-21,5,16,2.05
102084,2021-07-21,5,23,97.87
102155,2021-07-21,5,30,13.57
102165,2021-07-21,5,31,15.6
102192,2021-07-21,5,,46.31
102206,2021-07-21,5,35,24.86
102219,2021-07-21,5,37,47.88
102231,2021-07-21,5,39,66.66
102266,2021-07-21,5,44,341.54
102314,2021-07-21,5,49,31.42
102331,2021-07-21,5,51,68.94
102392,2021-07-21,5,24,17.09
102406,2021-07-21,5,57,77.94
102432,2021-07-21,5,59,59.25
102452,2021-07-21,5,61,39.04
102610,2021-07-21,5,81,83.98
102722,2021-07-21,5,97,34.77
102730,2021-07-21,5,99,4.94
101907,2021-04-03,2,3,21.89
101933,2021-04-03,2,6,118.18
101942,2021-04-03,2,7,62.52
101962,2021-04-03,2,9,12
101969,2021-04-03,2,10,16.34
102046,2021-04-03,2,18,127.06
102089,2021-04-03,2,23,92.98
102246,2021-04-03,2,41,31.57
102247,2021-04-03,2,42,143.8
102281,2021-04-03,2,45,527.76
102327,2021-04-03,2,50,3.63
102336,2021-04-03,2,51,63.77
102391,2021-04-03,2,56,15.8
102399,2021-04-03,2,57,72.09
102468,2021-04-03,2,62,74.22
102501,2021-04-03,2,67,235.02
102518,2021-04-03,2,69,99.3
102586,2021-04-03,2,78,103.37
102605,2021-04-03,2,80,153.94
102609,2021-04-03,2,,77.68
102616,2021-04-03,2,82,29.19
102703,2021-04-03,2,94,4.36
101909,2021-06-13,1,3,21.89
101915,2021-06-13,1,4,
101950,2021-06-13,1,8,126.16
101974,2021-06-13,1,10,16.34
102053,2021-06-13,1,19,231.85
102107,2021-06-13,1,25,245.35
102122,2021-06-13,1,27,412.35
102162,2021-06-13,1,31,40
102244,2021-06-13,1,41,31.57
102291,2021-06-13,1,46,18
102340,2021-06-13,1,51,63.77
102352,2021-06-13,1,52,33.95
102381,2021-06-13,1,55,7.21
102438,2021-06-13,1,60,18.29
102494,2021-06-13,1,66,85.94
102500,2021-06-13,1,67,235.02
102520,2021-06-13,1,69,99.3
102539,2021-06-13,1,72,136.5
102566,2021-06-13,1,75,111.06
102590,2021-06-13,1,78,100.27
102668,2021-06-13,1,88,6.73
102727,2021-06-13,1,5,34
101913,2021-10-10,7,4,7.15
102017,2021-10-10,7,16,2.05
102076,2021-10-10,7,21,36.34
102109,2021-10-10,7,26,326.86
102123,2021-10-10,7,27,441.8
102222,2021-10-10,7,38,30.84
102237,2021-10-10,7,40,25.29
102248,2021-10-10,7,42,151.38
102263,2021-10-10,7,43,189.77
227.69,2021-10-10,7,44,309.51
102285,2021-10-10,7,45,555.53
102297,2021-10-10,7,47,63.49
102323,2021-10-10,7,50,3.92
102342,2021-10-10,7,51,68.94
102344,2021-10-10,7,52,36.7
102374,2021-10-10,7,54,51.54
102379,2021-10-10,7,55,7.8
102389,2021-10-10,7,56,17.09
102412,2021-10-10,7,58,79.65
102461,2021-10-10,7,62,79.11
102504,2021-10-10,7,67,255.07
102553,2021-10-10,7,74,16.02
102567,2021-10-10,7,75,115.84
101919,2021-09-11,2,4,7.15
101956,2021-09-11,2,8,134.63
101961,2021-09-11,2,9,12.15
101996,2021-09-11,2,13,537.84
102022,2021-09-11,2,16,2.05
102042,2021-09-11,2,18,133.75
102086,2021-09-11,2,23,97.87
102126,2021-09-11,2,27,
102161,2021-09-11,2,31,15.6
102205,2021-09-11,2,35,24.86
102232,2021-09-11,2,40,25.29
102241,2021-09-11,2,41,32.7
102254,2021-09-11,2,42,151.38
3.9,2021-09-11,2,55,7.8
102394,2021-09-11,2,56,17.09
102410,2021-09-11,2,58,79.65
102431,2021-09-11,2,59,59.25
102439,2021-09-11,2,60,19.78
102513,2021-09-11,2,68,60.06
102641,2021-09-11,2,85,
102659,2021-09-11,2,87,5.76
102693,2021-09-11,2,,4.92
101923,2021-09-16,1,5,54.09
101938,2021-09-16,1,6,123.56
102005,2021-09-16,1,14,605.57
102088,2021-09-16,1,23,97.87
102475,2021-09-16,1,63,45.97
102492,2021-09-16,1,,78
102495,2021-09-16,1,66,92.91
102508,2021-09-16,1,68,60.06
102525,2021-09-16,1,70,122.06
102802,2021-09-16,1,,121.29
101925,2021-06-24,5,5,54.09
102009,2021-06-24,5,,
102189,2021-06-24,5,33,27.3
102732,2021-06-24,5,99,4.94
102776,2021-06-24,5,106,992.65
102788,2021-06-24,5,108,862.9
102794,2021-06-24,5,109,63.27
102816,2021-06-24,5,112,9.01
101926,2021-10-25,3,5,51.65
101932,2021-10-25,3,6,118.18
101966,2021-10-25,3,9,11.71
101999,2021-10-25,3,13,516.94
102073,2021-10-25,3,21,35.43
102139,2021-10-25,3,28,29.53
102176,2021-10-25,3,32,24.04
102185,2021-10-25,3,33,25.94
102216,2021-10-25,3,37,45.18
102230,2021-10-25,3,39,62.91
102277,2021-10-25,3,44,324.48
102386,2021-10-25,3,55,7.21
102428,2021-10-25,3,59,57.2
102444,2021-10-25,3,60,18.29
102449,2021-10-25,3,61,36.11
102561,2021-10-25,3,75,111.06
102611,2021-10-25,3,81,77.68
102615,2021-10-25,3,82,29.19
102622,2021-10-25,3,83,87.37
102635,2021-10-25,3,85,282.6
101929,2021-09-29,7,5,54.09
101977,2021-09-29,7,11,354.29
101987,2021-09-29,7,12,613.79
102000,2021-09-29,7,13,537.84
102041,2021-09-29,7,18,133.75
102182,2021-09-29,7,33,27.3
102238,2021-09-29,7,40,25.29
102268,2021-09-29,7,44,301.97
102328,2021-09-29,7,,3.92
102335,2021-09-29,7,51,68.94
102405,2021-09-29,7,57,77.94
102443,2021-09-29,7,60,19.78
102491,2021-09-29,7,65,78
102499,2021-09-29,7,67,255.07
102506,2021-09-29,7,68,60.06
102562,2021-09-29,7,75,115.84
102634,2021-09-29,7,84,113.73
101935,2021-08-13,4,6,123.56
102048,2021-08-13,4,18,133.75
102476,2021-08-13,4,63,45.97
102529,2021-08-13,4,70,122.06
102534,2021-08-13,4,71,90.76
102542,2021-08-13,4,72,147.57
102650,2021-08-13,4,86,5.76
102660,2021-08-13,4,88,6.73
102800,2021-08-13,4,109,
101943,2021-07-19,5,7,
101953,2021-07-19,5,8,134.63
101995,2021-07-19,5,13,488
102110,2021-07-19,5,26,326.86
102480,2021-07-19,5,64,40.2
102487,2021-07-19,5,,78
102535,2021-07-19,5,71,90.76
102673,2021-07-19,5,89,6.96
102716,2021-07-19,5,95,5.88
102790,2021-07-19,5,,862.9
102819,2021-07-19,5,112,9.01
101945,2021-10-24,2,7,62.52
101947,2021-10-24,2,8,126.16
102085,2021-10-24,2,23,92.98
102134,2021-10-24,2,28,29.53
102477,2021-10-24,2,63,43.66
102485,2021-10-24,2,64,37.18
102522,2021-10-24,2,69,
102756,2021-10-24,2,103,469.26
102774,2021-10-24,2,106,
102833,2021-10-24,2,114,181.35
101948,2021-01-28,5,8,134.63
101971,2021-01-28,5,10,17.4
102001,2021-01-28,5,13,463.33
102045,2021-01-28,5,18,133.75
102070,2021-01-28,5,21,36.34
102081,2021-01-28,5,22,15.28
102168,2021-01-28,5,32,25.31
102224,2021-01-28,5,38,30.84
102269,2021-01-28,5,44,316.66
102310,2021-01-28,5,48,
102347,2021-01-28,5,52,36.7
102380,2021-01-28,5,55,7.8
102388,2021-01-28,5,56,17.09
102417,2021-01-28,5,12,79.65
102425,2021-01-28,5,59,59.25
102445,2021-01-28,5,,76
102519,2021-01-28,5,69,104.54
102642,2021-01-28,5,85,301.2
102704,2021-01-28,5,94,4.78
126.16,2021-08-18,5,8,101949
18,2021-08-18,5,10,16.34
101989,2021-08-18,5,12,611.08
102010,2021-08-18,5,15,718.97
102059,2021-08-18,5,19,231.85
102098,2021-08-18,5,24,74.81
102146,2021-08-18,5,22,66.65
102240,2021-08-18,5,41,31.57
102315,2021-08-18,5,49,29.06
102320,2021-08-18,5,50,
102436,2021-08-18,5,60,18.29
102451,2021-08-18,5,61,36.11
102467,2021-08-18,5,62,74.22
102536,2021-08-18,5,72,136.5
102672,2021-08-18,5,89,6.96
102699,2021-08-18,5,93,4.38
101955,2021-06-01,2,8,134.63
101958,2021-06-01,2,9,12.15
102014,2021-06-01,2,15,635.79
102025,2021-06-01,2,17,84.41
102060,2021-06-01,2,19,245.66
102061,2021-06-01,2,20,
102141,2021-06-01,2,29,71.02
102208,2021-06-01,2,36,30.64
102239,2021-06-01,2,40,25.29
102245,2021-06-01,2,41,32.7
102287,2021-06-01,2,45,555.53
102294,2021-06-01,2,47,63.49
102341,2021-06-01,2,51,68.94
102371,2021-06-01,2,,51.54
102398,2021-06-01,2,57,77.94
102430,2021-06-01,2,59,59.25
102498,2021-06-01,2,67,255.07
102564,2021-06-01,2,75,115.84
102630,2021-06-01,2,84,113.73
102652,2021-06-01,2,86,5.76
102671,2021-06-01,2,,6.28
101965,,2,9,12.15
102031,,2,17,84.41
102120,,2,27,441.8
102153,,2,30,13.57
102198,,2,34,46.31
102233,,2,40,25.29
102253,,2,42,151.38
102286,,2,45,
102304,,2,48,107.86
102319,,2,50,3.92
102361,,2,53,39.49
102407,,2,57,77.94
102433,,2,60,19.78
102457,,2,61,39.04
102585,,2,78,103.37
102639,,2,85,301.2
101967,2021-06-05,2,10,17.4
102015,2021-06-05,2,15,693.4
102065,2021-06-05,2,20,112.9
102103,2021-06-05,2,25,258.26
102166,2021-06-05,2,31,15.6
102187,2021-06-05,2,33,
102235,2021-06-05,2,40,25.29
102273,2021-06-05,2,44,341.54
102292,2021-06-05,2,46,73.55
102317,2021-06-05,2,49,31.42
102321,2021-06-05,2,50,3.92
102333,2021-06-05,2,51,68.94
102354,2021-06-05,2,53,39.49
102397,2021-06-05,2,56,17.09
102512,2021-06-05,2,68,60.06
102528,2021-06-05,2,70,122.06
102565,2021-06-05,2,75,115.84
102589,2021-06-05,2,78,
102637,2021-06-05,2,85,301.2
101981,2021-08-19,2,11,354.29
102039,2021-08-19,2,18,133.75
102486,2021-08-19,2,65,78
102560,2021-08-19,2,74,16.02
102653,2021-08-19,2,86,
102795,2021-08-19,2,109,63.27
102840,2021-08-19,2,115,10.03
101982,,2,11,339.1
102091,,2,23,92.98
102113,,2,26,310.52
102258,,2,,180.27
102270,,2,44,324.48
102283,,2,45,527.76
102288,,2,46,70.4
102322,,2,50,3.63
102395,,2,56,15.8
102419,,2,38,76.23
102466,,2,62,74.22
102554,,2,74,15.32
102617,,2,82,29.19
102644,,2,85,282.6
102651,,2,86,5.19
101988,2021-10-10,5,12,611
101998,2021-10-10,5,13,
102029,2021-10-10,5,17,80.79
102479,2021-10-10,5,64,37.18
102489,2021-10-10,5,65,72.15
102743,2021-10-10,5,101,513.5
102748,2021-10-10,5,102,758.86
102772,2021-10-10,5,105,1127.5
102784,2021-10-10,5,107,1050.69
102789,2021-10-10,5,108,805.36
101991,2021-05-17,2,12,527.26
102482,2021-05-17,2,64,40.2
102551,2021-05-17,2,74,16.02
102697,2021-05-17,2,93,4.82
102708,2021-05-17,2,94,60
102758,2021-05-17,2,103,502.79
102807,2021-05-17,2,110,121.29
102822,2021-05-17,2,113,12.05
101992,2021-04-12,7,12,633
102006,2021-04-12,7,14,534.48
102044,2021-04-12,7,18,133.75
102118,2021-04-12,7,26,326.86
102130,2021-04-12,7,28,30.44
102473,2021-04-12,7,63,45.97
102493,2021-04-12,7,66,92.91
102645,2021-04-12,7,86,5.76
102692,2021-04-12,7,92,4.92
102734,2021-04-12,7,100,5.71
101993,2021-10-07,8,13,537.84
102172,2021-10-07,8,32,25.31
102530,2021-10-07,8,71,90.76
102740,2021-10-07,8,101,550.16
102775,2021-10-07,8,106,992.65
101997,2021-10-16,5,13,537.84
102047,2021-10-16,5,18,133.75
102133,2021-10-16,5,28,30.44
102571,2021-10-16,5,76,40.02
102757,2021-10-16,5,103,502.79
102761,2021-10-16,5,104,705.69
102817,2021-10-16,5,112,9.01
102834,2021-10-16,5,114,199.27
102002,2021-04-03,5,14,593.41
102011,2021-04-03,5,15,718.97
102021,2021-04-03,5,16,1.89
102026,2021-04-03,5,17,80.79
102050,2021-04-03,5,18,
102143,2021-04-03,5,29,66.65
102156,2021-04-03,5,30,12.56
102194,2021-04-03,5,34,43.7
102213,2021-04-03,5,36,28.81
102218,2021-04-03,5,37,29.93
102223,2021-04-03,5,,29.29
102348,2021-04-03,5,52,33.95
102357,2021-04-03,5,53,37.79
102366,2021-04-03,5,54,48.95
102382,2021-04-03,5,55,7.21
102396,2021-04-03,5,56,15.8
102418,2021-04-03,5,58,76.23
102454,2021-04-03,5,61,36.11
102460,2021-04-03,5,62,74.22
102538,2021-04-03,5,72,136.5
102578,2021-04-03,5,77,83.84
102626,2021-04-03,5,83,87.37
102636,2021-04-03,5,85,282.6
102715,2021-04-03,5,95,5.44
102008,2021-04-24,3,14,600.86
102151,2021-04-24,3,29,71.02
102591,2021-04-24,3,,103.37
102654,2021-04-24,3,87,5.76
102711,2021-04-24,3,94,4.78
102719,2021-04-24,3,,22.92
102785,2021-04-24,3,108,862.9
60.29,2021-10-15,1,17,84.41
102129,2021-10-15,1,28,30.44
102547,2021-10-15,1,73,12.15
102576,2021-10-15,1,76,40.02
102593,2021-10-15,1,79,133.63
102745,2021-10-15,1,101,550.16
102750,2021-10-15,1,102,823.58
102766,2021-10-15,1,105,1227.96
102781,2021-10-15,1,107,1144.32
102787,2021-10-15,1,108,862.9
102798,2021-10-15,1,109,63.27
102809,2021-10-15,1,111,180.13
102837,2021-10-15,1,,10.03
102027,2021-06-19,5,,80.79
102158,2021-06-19,5,30,12.56
102171,2021-06-19,5,32,24.04
102496,2021-06-19,5,66,
102577,2021-06-19,5,76,37.56
102592,2021-06-19,5,79,128.42
102675,2021-06-19,5,89,6.96
6.92,2021-06-19,5,90,102678
102736,2021-06-19,5,100,5.28
102739,2021-06-19,5,101,513.5
102749,2021-06-19,5,102,10
102818,2021-06-19,5,112,8.56
102034,2021-06-14,5,17,84.41
102150,2021-06-14,5,29,
102474,2021-06-14,5,63,45.97
102646,2021-06-14,5,86,5.76
102690,2021-06-14,5,91,4.92
102700,2021-06-14,5,93,4.82
102720,2021-06-14,5,,22.92
102782,2021-06-14,5,107,1144.32
102793,2021-06-14,5,108,
102827,2021-06-14,5,114,199.27
102043,2021-07-23,,,133.75
102662,2021-07-23,,88,6.73
102738,2021-07-23,,101,550.16
102751,2021-07-23,,102,2
102804,2021-07-23,,110,121.29
108441,2022-07-16,5,1,6
108575,2022-07-16,5,9,11.97
108597,2022-07-16,5,11,350
108682,2022-07-16,5,17,60
108716,2022-07-16,5,19,240
108725,2022-07-16,5,20,109.98
108778,2022-07-16,5,24,75
108895,2022-07-16,5,31,15
108949,2022-07-16,5,34,44.99
108972,2022-07-16,5,36,29.98
108991,2022-07-16,5,38,30
109457,2022-07-16,5,81,80
109481,2022-07-16,5,83,34
109541,2022-07-16,5,90,7
109553,2022-07-16,5,91,5
109560,2022-07-16,5,92,5
109577,2022-07-16,5,94,5
109585,2022-07-16,5,95,6
109606,2022-07-16,5,98,6
108442,2022-12-13,2,1,5.4
108461,2022-12-13,2,2,11.15
108478,2022-12-13,2,3,20.18
108501,2022-12-13,2,4,6.38
108633,2022-12-13,2,13,488.76
108717,2022-12-13,2,19,213
108954,2022-12-13,2,35,22.12
108976,2022-12-13,2,36,26.4
109055,2022-12-13,2,44,311.98
109065,2022-12-13,2,45,517.48
109118,2022-12-13,2,52,32.29
109129,2022-12-13,2,53,
109140,2022-12-13,2,54,47.68
109172,2022-12-13,2,57,68
109209,2022-12-13,2,61,34
109398,2022-12-13,2,77,76.5
109407,2022-12-13,2,,93.05
109439,2022-12-13,2,80,140.22
109462,2022-12-13,2,82,27
109511,2022-12-13,2,85,262.94
108443,2022-10-15,2,1,6
108601,2022-10-15,2,11,350
109021,2022-10-15,2,40,25
109041,2022-10-15,2,42,160
109115,2022-10-15,2,52,38
109128,2022-10-15,2,53,39.99
109138,2022-10-15,2,54,52.99
109166,2022-10-15,2,57,80
109183,2022-10-15,2,58,79.98
109217,2022-10-15,2,61,40
109344,2022-10-15,2,73,26
109353,2022-10-15,2,74,16
109366,2022-10-15,2,60,75
109456,2022-10-15,2,81,80
109499,2022-10-15,2,85,299.98
108444,2022-02-17,4,,6
108530,2022-02-17,4,6,120
108542,2022-02-17,4,7,64
108554,2022-02-17,4,28,129
108595,2022-02-17,4,10,17
108609,2022-02-17,4,12,615
108629,2022-02-17,4,13,510.32
108823,2022-02-17,4,27,418.42
109362,2022-02-17,4,75,110.4
109445,2022-02-17,4,80,160
109459,2022-02-17,4,81,40
109580,2022-02-17,4,94,3.3
108445,2022-10-19,2,1,5.4
108467,2022-10-19,2,2,11.15
108499,2022-10-19,2,7,6.38
108618,2022-10-19,2,12,572.41
108625,2022-10-19,2,13,488.76
108827,2022-10-19,2,27,372.66
108862,2022-10-19,2,29,61.34
108935,2022-10-19,2,33,24.29
108944,2022-10-19,2,34,39.93
108985,2022-10-19,2,37,40.81
109278,2022-10-19,2,67,205.64
109355,2022-10-19,2,74,14.63
109608,2022-10-19,2,98,5.09
108446,2022-11-29,4,1,6
108562,2022-11-29,4,,129
108585,2022-11-29,4,10,34
108624,2022-11-29,4,13,529.98
108656,2022-11-29,4,15,596.3
108799,2022-11-29,4,26,319.98
108850,2022-11-29,4,29,70
108965,2022-11-29,4,35,24
109277,2022-11-29,4,67,243.99
109337,2022-11-29,4,73,11.98
109450,2022-11-29,4,81,80
109630,2022-11-29,4,100,6
108447,2022-07-08,7,1,6
108457,2022-07-08,7,2,11.98
108482,2022-07-08,7,3,21.98
108500,2022-07-08,7,4,7
108521,2022-07-08,7,5,50
108545,2022-07-08,7,7,64
108679,2022-07-08,7,,84
108692,2022-07-08,7,18,129
108740,2022-07-08,7,21,35
108757,2022-07-08,7,23,97.98
109033,2022-07-08,7,41,32
109038,2022-07-08,7,42,160
109050,2022-07-08,7,43,190
109097,2022-07-08,7,,4
109162,2022-07-08,7,56,18
109170,2022-07-08,7,57,80
109238,2022-07-08,7,63,45
109245,2022-07-08,7,64,40
109251,2022-07-08,7,,78
109346,2022-07-08,7,74,16
109394,2022-07-08,7,77,90
108448,2022-08-16,3,1,6
108481,2022-08-16,3,3,21.98
108494,2022-08-16,3,4,7
108533,2022-08-16,3,6,120
108544,2022-08-16,3,7,64
108577,2022-08-16,3,9,9
108604,2022-08-16,3,11,350
108660,2022-08-16,3,15,575.25
108670,2022-08-16,3,16,2
108698,2022-08-16,3,18,129
108723,2022-08-16,3,20,109.98
108805,2022-08-16,3,26,213.33
108834,2022-08-16,3,28,30
108877,2022-08-16,3,30,13.5
108961,2022-08-16,3,35,24
108989,2022-08-16,3,38,30
109361,2022-08-16,3,16,74
109455,2022-08-16,3,81,80
109474,2022-08-16,3,83,90
109542,2022-08-16,3,90,7
109561,2022-08-16,3,92,5
109571,2022-08-16,3,,5
109582,2022-08-16,3,95,6
108450,2022-06-24,5,1,6
108483,2022-06-24,5,3,21.98
108627,2022-06-24,5,13,36
108649,2022-06-24,5,14,538.65
108667,2022-06-24,5,16,2
108898,2022-06-24,5,,25
108952,2022-06-24,5,34,44.99
109023,2022-06-24,5,41,32
109440,2022-06-24,5,80,160
109589,2022-06-24,5,96,23
109621,2022-06-24,5,99,5
109633,2022-06-24,5,100,6
108451,2022-03-19,2,1,6
108468,2022-03-19,2,2,11.98
108491,2022-03-19,2,4,7
108612,2022-03-19,2,12,615
108713,2022-03-19,2,,240
108789,2022-03-19,2,25,250
108833,2022-03-19,2,28,30
108855,2022-03-19,2,29,70
108882,2022-03-19,2,31,15
108926,2022-03-19,2,33,27
108948,2022-03-19,2,34,44.99
108963,2022-03-19,2,35,24
109004,2022-03-19,2,39,65
109019,2022-03-19,2,40,25
109083,2022-03-19,2,48,110
109092,2022-03-19,2,49,33
109113,2022-03-19,2,51,70
109132,2022-03-19,2,53,39.99
109139,2022-03-19,2,54,52.99
109153,2022-03-19,2,55,8
109222,2022-03-19,2,62,80
109409,2022-03-19,2,78,99
109488,2022-03-19,2,84,109.98
109607,2022-03-19,2,98,5.09
108452,2022-11-18,4,1,5.4
108572,2022-11-18,4,9,11.06
108663,2022-11-18,4,16,1.7
108753,2022-11-18,4,22,13.5
108811,2022-11-18,4,26,287.98
108886,2022-11-18,4,31,12.75
108955,2022-11-18,4,35,17.78
109030,2022-11-18,4,41,29.79
109267,2022-11-18,4,67,205.64
109323,2022-11-18,4,72,123.25
109364,2022-11-18,4,75,101.26
109492,2022-11-18,4,84,100.55
109551,2022-11-18,4,91,4.09
109599,2022-11-18,4,,32
108453,2022-06-03,5,1,6
108458,2022-06-03,5,2,11.98
108664,2022-06-03,5,16,2
108690,2022-06-03,5,,84
108734,2022-06-03,5,20,109.98
108958,2022-06-03,5,35,17.78
109018,2022-06-03,5,,25
109054,2022-06-03,5,44,346.66
109088,2022-06-03,5,,
109130,2022-06-03,5,53,39.99
109137,2022-06-03,5,54,52.99
109150,2022-06-03,5,55,8
109167,2022-06-03,5,57,80
109186,2022-06-03,5,59,59.99
109225,2022-06-03,5,62,80
109268,2022-06-03,5,67,243.99
109345,2022-06-03,5,74,16
109379,2022-06-03,5,76,
109402,2022-06-03,5,78,99
109496,2022-06-03,5,84,109.98
108454,2022-06-03,5,1,6
108487,2022-06-03,5,3,21.98
108561,2022-06-03,5,8,129
108684,2022-06-03,5,17,84
108705,2022-06-03,5,18,129
108710,2022-06-03,5,19,240
108752,2022-06-03,5,22,15
108810,2022-06-03,5,26,319.98
109158,2022-06-03,5,56,18
109180,2022-06-03,5,,79.98
109240,2022-06-03,5,64,40
109248,2022-06-03,5,65,
109288,2022-06-03,5,68,59.99
109328,2022-06-03,5,72,145
109387,2022-06-03,5,76,40
109390,2022-06-03,5,77,90
109478,2022-06-03,5,83,90
109495,2022-06-03,5,84,109.98
108455,2022-10-13,7,1,6
108515,2022-10-13,7,50,
108616,2022-10-13,7,12,543.91
108644,2022-10-13,7,14,561.97
108706,2022-10-13,7,19,240
108803,2022-10-13,7,26,319.98
108820,2022-10-13,7,27,399.04
108975,2022-10-13,7,36,29.98
108986,2022-10-13,7,37,46
109002,2022-10-13,7,39,65
109258,2022-10-13,7,66,90
109377,2022-10-13,7,76,40
109396,2022-10-13,7,90,90
108459,2022-03-22,7,2,11.98
108673,2022-03-22,7,16,2
108744,2022-03-22,7,35,35
108830,2022-03-22,7,27,430
109214,2022-03-22,7,61,40
109327,2022-03-22,7,72,145
109431,2022-03-22,7,79,124.98
109493,2022-03-22,7,84,109.98
109592,2022-03-22,7,96,23
108460,2022-04-25,5,2,11.98
108567,2022-04-25,5,9,11.97
108708,2022-04-25,5,19,240
108755,2022-04-25,5,22,15
108865,2022-04-25,5,29,70
108873,2022-04-25,5,30,13.5
108892,2022-04-25,5,31,15
108915,2022-04-25,5,32,25
108937,2022-04-25,5,34,44.99
108981,2022-04-25,5,37,46
109000,2022-04-25,5,39,65
109037,2022-04-25,5,42,160
109098,2022-04-25,5,50,4
109103,2022-04-25,5,51,70
109141,2022-04-25,5,54,52.99
109202,2022-04-25,5,60,20
109224,2022-04-25,5,62,80
109243,2022-04-25,5,64,40
109250,2022-04-25,5,65,78
109269,2022-04-25,5,67,243.99
109294,2022-04-25,5,69,109.98
109454,2022-04-25,5,,80
108462,2022-03-13,7,2,11.15
108496,2022-03-13,7,4,6.38
108668,2022-03-13,7,16,2
108733,2022-03-13,7,20,100.55
108840,2022-03-13,7,28,28.2
108856,2022-03-13,7,29,61.34
13,2022-03-13,7,31,46
108974,2022-03-13,7,36,26.4
109013,2022-03-13,7,40,22.89
109036,2022-03-13,7,42,144
109056,2022-03-13,7,44,311.98
109063,2022-03-13,7,,517.48
109171,2022-03-13,7,57,68
109182,2022-03-13,7,,73.12
109329,2022-03-13,7,72,123.25
108463,2022-06-08,4,2,11.15
108659,2022-06-08,4,15,661.5
108720,2022-06-08,4,19,213
108724,2022-06-08,4,20,100.55
108741,2022-06-08,4,21,33.25
108776,2022-06-08,4,24,71.25
108982,2022-06-08,4,37,40.81
108996,2022-06-08,4,27,
109016,2022-06-08,4,40,22.89
109263,2022-06-08,4,66,76.5
109274,2022-06-08,4,54,205.64
109367,2022-06-08,4,75,101.26
109434,2022-06-08,4,80,140.22
109476,2022-06-08,4,83,79.87
109500,2022-06-08,4,85,262.94
109550,2022-06-08,4,2,4.09
109576,2022-06-08,4,94,4.09
109584,2022-06-08,4,95,3
109590,2022-06-08,4,96,21.03
