ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
97525,8312,5,48.0,54.09,54.09,37.81,Topforma,277,274,23,9,2021-10-04,8
97553,8312,8,28.0,78.26,134.63,134.63,Topforma,277,274,23,9,2021-10-04,8
97702,8312,21,28.0,30.28,,36.34,Topforma,277,274,23,9,2021-10-04,8
97723,8312,23,,65.25,97.87,97.87,Topforma,277,274,23,9,2021-10-04,8
97781,8312,29,26.0,41.77,71.02,71.02,Topforma,277,274,23,9,2021-10-04,8
97883,8312,37,72.0,29.93,47.88,47.88,Topforma,277,274,23,9,2021-10-04,8
97885,8312,38,44.0,20.54,30.84,30.84,Topforma,277,274,23,9,2021-10-04,8
36.7,8312,52,64.0,18.35,98004,36.7,Topforma,277,274,23,9,2021-10-04,8
98021,8312,53,32.0,28.2,39.49,39.49,Topforma,277,274,23,9,2021-10-04,8
98086,8312,58,80.0,56.88,18,79.65,Topforma,277,274,23,9,2021-10-04,8
98172,8312,64,54.0,20.1,40.2,40.2,Topforma,277,274,23,9,2021-10-04,8
98185,8312,65,42.0,39,78,78,Topforma,277,274,23,9,2021-10-04,8
98200,8312,66,18.0,46.45,92.91,92.91,Topforma,277,274,23,9,2021-10-04,8
98204,8312,30,67.0,121.45,255.07,255.07,Topforma,277,274,23,9,2021-10-04,8
98268,8312,73,30.0,8.68,12.15,12.15,Topforma,277,274,23,9,2021-10-04,8
98309,8312,77,56.0,45.31,90.63,90.63,Topforma,277,274,23,9,2021-10-04,8
97526,8385,5,36.0,54.09,37.81,54.09,Beter Buitenleven,287,284,22,,2021-10-18,7
97574,8385,9,12.0,9.14,12.15,12.15,Beter Buitenleven,287,284,22,,2021-10-18,7
97578,8385,10,112.0,10.23,17.4,17.4,Beter Buitenleven,287,284,22,,2021-10-18,7
97622,8385,14,40.0,489.42,611.78,611.78,Beter Buitenleven,287,284,22,,2021-10-18,7
97698,8385,20,60.0,80.63,112.9,112.9,Beter Buitenleven,287,284,22,,2021-10-18,7
97736,8385,24,22.0,63.95,,76.73,Beter Buitenleven,287,284,22,,2021-10-18,7
97800,8385,30,54.0,6.78,13.57,13.57,Beter Buitenleven,287,284,22,,2021-10-18,7
97856,8385,34,110.0,28.94,46.31,,Beter Buitenleven,287,284,22,,2021-10-18,7
97882,8385,37,134.0,29.93,47.88,47.88,Beter Buitenleven,287,284,22,,2021-10-18,7
97970,8385,47,,43.77,63.49,63.49,Beter Buitenleven,287,284,22,,2021-10-18,7
97975,8385,48,20.0,53.93,107.86,107.86,Beter Buitenleven,287,284,22,,2021-10-18,7
98014,8385,53,46.0,28.2,39.49,39.49,Beter Buitenleven,287,284,22,,2021-10-18,7
98041,8385,55,94.0,3.9,7.8,7.8,Beter Buitenleven,287,284,22,,2021-10-18,7
98115,8385,60,22.0,9.89,19.78,19.78,Beter Buitenleven,287,284,22,,2021-10-18,7
98212,8385,67,72.0,161.17,255.07,121.45,Beter Buitenleven,287,284,22,,2021-10-18,7
98266,8385,73,30.0,8.68,12.15,12.15,Beter Buitenleven,287,284,22,,2021-10-18,7
98347,8385,81,32.0,41.99,83.98,83.98,Beter Buitenleven,287,284,22,,2021-10-18,7
97531,8426,5,40.0,37.81,54.09,54.09,Topforma,277,274,26,9,2021-11-24,2
97540,8426,6,124.0,87.63,123.56,20,Topforma,277,274,26,9,2021-11-24,2
97546,8426,,44.0,47.25,65.23,65.23,Topforma,277,274,26,9,2021-11-24,2
97568,8426,9,42.0,9.14,12.15,12.15,Topforma,277,274,26,9,2021-11-24,2
97576,8426,10,68.0,10.23,17.4,17.4,Topforma,277,274,26,9,2021-11-24,2
97707,8426,21,24.0,30.28,36.34,36.34,Topforma,277,274,26,9,2021-11-24,2
97738,8426,24,50.0,63.95,76.73,76.73,Topforma,277,274,26,9,2021-11-24,2
97774,8426,30,28.0,24.35,30,,Topforma,277,274,26,9,2021-11-24,2
97787,8426,29,26.0,41.77,71.02,71.02,Topforma,277,274,26,9,2021-11-24,2
97807,8426,30,40.0,6.78,13.57,13.57,Topforma,277,274,26,9,2021-11-24,2
97867,8426,36,106.0,18.45,30.64,30.64,Topforma,277,274,26,9,2021-11-24,2
97903,8426,40,206.0,,25.29,20.62,Topforma,277,274,26,9,2021-11-24,2
97917,8426,42,151.0,100.91,30,151.38,Topforma,277,274,26,9,2021-11-24,2
97937,8426,44,342.0,227.69,341.54,62,Topforma,277,274,26,9,2021-11-24,2
98024,8426,53,32.0,28.2,39.49,39.49,Topforma,277,274,26,9,2021-11-24,2
98025,8426,54,60.0,34.36,51.54,51.54,Topforma,277,274,26,9,2021-11-24,2
98155,8426,62,38.0,46.52,79.11,79.11,Topforma,277,274,26,9,2021-11-24,2
98176,8426,64,52.0,20.1,40.2,,Topforma,277,274,26,9,2021-11-24,2
98190,8426,65,40.0,,78,39,Topforma,277,274,26,9,2021-11-24,2
98198,8426,66,18.0,46.45,92.91,92.91,Topforma,277,274,26,9,2021-11-24,2
98224,8426,69,14.0,69.69,104.54,104.54,Topforma,277,274,26,9,2021-11-24,2
98254,8426,72,26.0,73.77,147.57,147.57,Topforma,277,274,26,9,2021-11-24,2
98269,8426,73,34.0,8.68,12.15,12.15,Topforma,277,274,26,9,2021-11-24,2
98295,8426,92,75.0,83.94,115.84,115.84,Topforma,277,274,26,9,2021-11-24,2
98377,8426,84,18.0,81.23,113.73,113.73,Topforma,277,274,26,9,2021-11-24,2
97543,8295,7,28.0,47.25,65.23,65.23,Beter Buitenleven,287,284,23,9,2021-09-12,7
97582,8295,10,28.0,10.23,17.4,17.4,Beter Buitenleven,287,284,23,9,2021-09-12,7
97601,8295,12,36.0,486.92,,633,Beter Buitenleven,287,284,23,9,2021-09-12,7
89.16,8295,18,44.0,97674,133.75,133.75,Beter Buitenleven,287,284,23,9,2021-09-12,7
97683,8295,19,44.0,153.53,245.66,194.86,Beter Buitenleven,287,284,23,9,2021-09-12,7
97696,8295,20,30.0,80.63,112.9,112.9,Beter Buitenleven,287,284,23,9,2021-09-12,7
97708,8295,21,40.0,30.28,36.34,36.34,Beter Buitenleven,287,284,23,9,2021-09-12,7
97728,8295,23,98.0,65.25,97.87,10,Beter Buitenleven,287,284,23,9,2021-09-12,7
97814,8295,31,52.0,7.8,15.6,15.6,Beter Buitenleven,287,284,23,9,2021-09-12,7
97870,8295,36,92.0,18.45,30.64,30.64,Beter Buitenleven,287,284,23,9,2021-09-12,7
97881,8295,37,32.0,29.93,47.88,47.88,Beter Buitenleven,287,284,23,9,2021-09-12,7
97922,8295,42,22.0,100.91,151.38,151.38,Beter Buitenleven,287,284,23,9,2021-09-12,7
97927,8295,43,36.0,126.51,189.77,189.77,Beter Buitenleven,287,284,23,9,2021-09-12,7
97957,8295,46,12.0,52.54,73.55,73.55,Beter Buitenleven,287,284,23,9,2021-09-12,7
98043,8295,55,24.0,3.9,7.8,7.8,Beter Buitenleven,287,284,23,9,2021-09-12,7
98048,8295,,22.0,8.53,17.09,17.09,Beter Buitenleven,287,284,23,9,2021-09-12,7
98063,8295,57,34.0,38.97,77.94,77.94,Beter Buitenleven,287,284,23,9,2021-09-12,7
98078,8295,58,24.0,56.88,79.65,79.65,Beter Buitenleven,287,284,23,9,2021-09-12,7
98108,8295,60,12.0,9.89,19.78,19.78,Beter Buitenleven,287,284,23,9,2021-09-12,7
98209,8295,67,16.0,255.07,255.07,121.45,Beter Buitenleven,287,284,23,9,2021-09-12,7
98291,8295,75,50.0,83.94,115.84,115.84,Beter Buitenleven,287,284,23,9,2021-09-12,7
98310,8295,77,74.0,45.31,90.63,90.63,Beter Buitenleven,287,284,23,9,2021-09-12,7
97549,8213,7,26.0,47.25,65.23,65.23,Get Out,278,275,24,9,2021-04-02,1
97564,8213,9,18.0,9.14,12.15,12.15,Get Out,278,275,24,9,2021-04-02,1
97676,8213,18,42.0,89.16,133.75,133.75,Get Out,278,275,24,9,2021-04-02,1
24.35,8213,28,32.0,97770,30.44,30.44,Get Out,278,275,24,9,2021-04-02,1
97895,8213,39,76.0,41.65,66.66,,Get Out,278,275,24,9,2021-04-02,1
97935,8213,43,22.0,126.51,189.77,189.77,Get Out,278,275,24,9,2021-04-02,1
98124,8213,61,20.0,19.52,39.04,39.04,Get Out,278,275,24,9,2021-04-02,1
98436,8213,,70.0,1.92,4.82,4.82,Get Out,278,275,24,9,2021-04-02,1
97554,8296,8,24.0,78.26,134.63,134.63,Beter Buitenleven,286,283,26,9,2021-09-10,2
97658,8296,17,42.0,60.29,84.41,84.41,Beter Buitenleven,286,283,26,9,2021-09-10,2
97673,8296,18,30.0,89.16,133.75,133.75,Beter Buitenleven,286,283,26,9,2021-09-10,2
97687,8296,19,40.0,,245.66,245.66,Beter Buitenleven,286,283,26,9,2021-09-10,2
97741,8296,25,26.0,172.17,258.26,258.26,Beter Buitenleven,286,283,26,9,2021-09-10,2
97768,8296,27,16.0,245.44,441.8,441.8,Beter Buitenleven,286,283,26,9,2021-09-10,2
97875,8296,36,66.0,18.45,30.64,30.64,Beter Buitenleven,286,283,26,9,2021-09-10,2
97893,8296,39,72.0,66.66,66.66,41.65,Beter Buitenleven,286,283,26,9,2021-09-10,2
97933,8296,43,34.0,126.51,189.77,,Beter Buitenleven,286,283,26,9,2021-09-10,2
97964,8296,47,16.0,43.77,63.49,63.49,Beter Buitenleven,286,283,26,9,2021-09-10,2
97978,8296,48,12.0,53.93,107.86,107.86,Beter Buitenleven,286,283,26,9,2021-09-10,2
98028,8296,54,20.0,34.36,51.54,51.54,Beter Buitenleven,286,283,26,9,2021-09-10,2
98096,8296,59,10.0,45.58,59.25,59.25,Beter Buitenleven,286,283,26,9,2021-09-10,2
98270,8296,73,9.0,22,12.15,12.15,Beter Buitenleven,286,283,26,9,2021-09-10,2
98286,8296,74,44.0,11.43,,16.02,Beter Buitenleven,286,283,26,9,2021-09-10,2
98299,8296,76,46.0,23.54,40.02,40.02,Beter Buitenleven,286,283,26,9,2021-09-10,2
98338,8296,80,26.0,96.51,164.08,164.08,Beter Buitenleven,286,283,26,9,2021-09-10,2
98349,8296,81,24.0,41.99,83.98,83.98,Beter Buitenleven,286,283,26,9,2021-09-10,2
98373,8296,84,18.0,81.23,113.73,113.73,Beter Buitenleven,286,283,26,9,2021-09-10,2
98388,8296,85,28.0,301.2,301.2,177.17,Beter Buitenleven,286,283,26,9,2021-09-10,2
98394,8296,86,78.0,1.91,5.76,5.76,Beter Buitenleven,286,283,26,9,2021-09-10,2
98401,8296,87,30.0,1.91,5.76,5.76,Beter Buitenleven,286,283,26,9,2021-09-10,2
98411,8296,88,54.0,1.91,6.73,6.73,Beter Buitenleven,286,283,26,9,2021-09-10,2
98417,8296,89,78.0,2.48,6.96,6.96,Beter Buitenleven,286,283,26,9,2021-09-10,2
97559,8199,8,50.0,78.26,134.63,134.63,Beter Buitenleven,286,283,26,9,2021-04-05,1
97583,8199,10,58.0,10.23,17.4,17.4,Beter Buitenleven,286,283,26,9,2021-04-05,1
97612,8199,13,30.0,398.41,,537.84,Beter Buitenleven,286,283,26,9,2021-04-05,1
97629,8199,15,28.0,504.54,756.82,697.59,Beter Buitenleven,286,283,26,9,2021-04-05,1
97705,8199,21,26.0,30.28,36.34,36.34,Beter Buitenleven,286,283,26,9,2021-04-05,1
97709,8199,22,16.0,10.18,15.28,,Beter Buitenleven,286,283,26,9,2021-04-05,1
97732,8199,24,46.0,63.95,76.73,76.73,Beter Buitenleven,286,283,26,9,2021-04-05,1
97874,8199,36,120.0,18.45,30.64,30.64,Beter Buitenleven,286,283,26,9,2021-04-05,1
97913,8199,41,38.0,25.15,32.7,32.7,Beter Buitenleven,286,283,26,9,2021-04-05,1
97932,8199,43,,126.51,189.77,,Beter Buitenleven,286,283,26,9,2021-04-05,1
97936,8199,44,38.0,227.69,341.54,341.54,Beter Buitenleven,286,283,26,9,2021-04-05,1
97956,8199,46,18.0,52.54,73.55,73.55,Beter Buitenleven,286,283,26,9,2021-04-05,1
97995,8199,51,62.0,34.47,68.94,68.94,Beter Buitenleven,286,283,26,9,2021-04-05,1
98032,8199,54,40.0,34.36,51.54,51.54,Beter Buitenleven,286,283,26,9,2021-04-05,1
98131,8199,61,22.0,19.52,39.04,39.04,Beter Buitenleven,286,283,26,9,2021-04-05,1
98157,8199,62,44.0,46.52,79.11,79.11,Beter Buitenleven,286,283,26,9,2021-04-05,1
98279,8199,74,84.0,11.43,16.02,16.02,Beter Buitenleven,286,283,26,9,2021-04-05,1
98342,8199,80,52.0,96.51,164.08,164.08,Beter Buitenleven,286,283,26,9,2021-04-05,1
98357,8199,82,34.0,20.47,30.71,30.71,Beter Buitenleven,286,283,26,9,2021-04-05,1
98369,8199,83,34.0,57.86,92.56,92.56,Beter Buitenleven,286,283,26,9,2021-04-05,1
98471,8199,98,46.0,2.91,,5.82,Beter Buitenleven,286,283,26,9,2021-04-05,1
97570,8236,9,34.0,9.14,12.15,12.15,Topforma,277,274,,9,2021-06-07,4
97630,8236,15,26.0,504.54,756.82,586.01,Topforma,277,274,,9,2021-06-07,4
213.77,8236,19,52.0,153.53,245.66,97682,Topforma,277,274,,9,2021-06-07,4
97717,8236,22,10.0,10.18,15.28,15.28,Topforma,277,274,,9,2021-06-07,4
97803,8236,30,32.0,6.78,13.57,13.57,Topforma,277,274,,9,2021-06-07,4
97811,8236,31,46.0,7.8,15.6,15.6,Topforma,277,274,,9,2021-06-07,4
97854,8236,34,138.0,28.94,46.31,46.31,Topforma,277,274,,9,2021-06-07,4
97863,8236,35,120.0,18.42,24.86,,Topforma,277,274,,9,2021-06-07,4
97929,8236,43,127.0,22,189.77,189.77,Topforma,277,274,,9,2021-06-07,4
98009,8236,52,58.0,18.35,36.7,36.7,Topforma,277,274,,9,2021-06-07,4
98056,8236,56,24.0,8.53,17.09,17.09,Topforma,277,274,,9,2021-06-07,4
98080,8236,58,14.0,56.88,79.65,79.65,Topforma,277,274,,9,2021-06-07,4
98094,8236,59,14.0,45.58,59.25,59.25,Topforma,277,274,,9,2021-06-07,4
98146,8236,62,34.0,46.52,79.11,79.11,Topforma,277,274,,9,2021-06-07,4
98227,8236,69,70.0,10,104.54,104.54,Topforma,277,274,,9,2021-06-07,4
98234,8236,70,20.0,81.37,122.06,122.06,Topforma,277,274,,9,2021-06-07,4
98289,8236,75,78.0,83.94,115.84,115.84,Topforma,277,274,,9,2021-06-07,4
98339,8236,80,22.0,164.08,96.51,164.08,Topforma,277,274,,9,2021-06-07,4
97571,8235,9,40.0,9.14,12.15,12.15,Topforma,277,274,24,9,2021-04-29,7
97575,8235,10,64.0,10.23,17.4,17.4,Topforma,277,274,24,9,2021-04-29,7
97636,8235,15,32.0,504.54,756.82,696.39,Topforma,277,274,24,9,2021-04-29,7
97715,8235,22,15.0,10.18,15.28,12,Topforma,277,274,24,9,2021-04-29,7
97720,8235,23,14.0,65.25,97.87,97.87,Topforma,277,274,24,9,2021-04-29,7
97748,8235,25,26.0,172.17,258.26,258.26,Topforma,277,274,24,9,2021-04-29,7
97771,8235,28,32.0,24.35,30.44,30.44,Topforma,277,274,24,9,2021-04-29,7
97822,8235,32,118.0,16.87,25.31,,Topforma,277,274,24,9,2021-04-29,7
97852,8235,34,176.0,28.94,46.31,,Topforma,277,274,24,9,2021-04-29,7
97872,8235,36,118.0,18.45,30.64,,Topforma,277,274,24,9,2021-04-29,7
97918,8235,42,28.0,100.91,151.38,151.38,Topforma,277,274,24,9,2021-04-29,7
97988,8235,50,134.0,1.96,3.92,3.92,Topforma,277,274,24,9,2021-04-29,7
98023,8235,53,64.0,28.2,39.49,39.49,Topforma,277,274,24,9,2021-04-29,7
98082,8235,58,18.0,56.88,79.65,79.65,Topforma,277,274,24,9,2021-04-29,7
98147,8235,,42.0,46.52,79.11,79.11,Topforma,277,274,24,9,2021-04-29,7
98177,8235,64,40.0,20.1,114,40.2,Topforma,277,274,24,9,2021-04-29,7
98188,8235,65,74.0,39,78,78,Topforma,277,274,24,9,2021-04-29,7
98202,8235,66,36.0,46.45,92.91,92.91,Topforma,277,274,24,9,2021-04-29,7
98249,8235,71,22.0,60.5,90.76,90.76,Topforma,277,274,24,9,2021-04-29,7
98258,8235,72,26.0,73.77,147.57,147.57,Topforma,277,274,24,9,2021-04-29,7
98278,8235,74,60.0,11.43,16.02,16.02,Topforma,277,274,24,9,2021-04-29,7
98384,8235,85,32.0,177.17,301.2,,Topforma,277,274,24,9,2021-04-29,7
97584,8211,11,20.0,253.07,354.29,354.29,Extra Sport,289,,26,9,2021-04-14,7
97654,8211,17,34.0,60.29,84.41,84.41,Extra Sport,289,,26,9,2021-04-14,7
97678,8211,18,48.0,89.16,133.75,133.75,Extra Sport,289,,26,9,2021-04-14,7
98426,8211,,38.0,1.97,4.92,4.92,Extra Sport,289,,26,9,2021-04-14,7
98494,8211,101,18.0,305.64,550.16,550.16,Extra Sport,289,,26,9,2021-04-14,7
98501,8211,103,,279.32,502.79,502.79,Extra Sport,289,,26,9,2021-04-14,7
98553,8211,109,50.0,35.15,63.27,63.27,Extra Sport,289,,26,9,2021-04-14,7
98559,8211,110,26.0,60.63,121.29,121.29,Extra Sport,289,,26,9,2021-04-14,7
97586,8210,11,18.0,253.07,,354.29,Extra Sport,291,,24,9,2021-05-31,5
97623,8210,14,42.0,489.42,611.78,540.07,Extra Sport,291,,24,9,2021-05-31,5
97806,8210,30,34.0,6.78,13.57,13.57,Extra Sport,291,,24,9,2021-05-31,5
98222,8210,68,48.0,46.2,60.06,60.06,Extra Sport,291,,24,9,2021-05-31,5
98478,8210,99,,1.97,4.94,4.94,Extra Sport,291,,24,9,2021-05-31,5
98550,8210,109,,35.15,63.27,63.27,Extra Sport,291,,24,9,2021-05-31,5
97588,8419,11,22.0,253.07,354.29,354.29,Extra Sport,291,,,9,2021-11-25,7
97616,8419,13,38.0,398.41,537.84,537.84,Extra Sport,291,,,9,2021-11-25,7
97740,8419,28,25.0,172.17,258.26,258.26,Extra Sport,291,,,9,2021-11-25,7
97816,8419,32,80.0,16.87,25.31,25.31,Extra Sport,291,,,9,2021-11-25,7
98229,8419,69,12.0,69.69,104.54,104.54,Extra Sport,291,,,9,2021-11-25,7
98251,8419,71,22.0,60.5,90.76,90.76,Extra Sport,291,,,9,2021-11-25,7
82.69,8419,78,36.0,98324,103.37,103.37,Extra Sport,291,,,9,2021-11-25,7
98371,8419,84,18.0,81.23,113.73,113.73,Extra Sport,291,,,9,2021-11-25,7
98491,8419,101,6.0,305.64,550.16,550.16,Extra Sport,291,,,9,2021-11-25,7
97591,8209,11,22.0,253.07,354.29,354.29,Extra Sport,288,291,24,9,2021-04-19,1
97618,8209,14,46.0,489.42,611.78,557.15,Extra Sport,288,291,24,9,2021-04-19,1
97667,8209,18,,89.16,133.75,133.75,Extra Sport,288,291,24,9,2021-04-19,1
97753,8209,26,16.0,217.91,326.86,326.86,Extra Sport,288,291,24,9,2021-04-19,1
98334,8209,79,18.0,98.98,133.63,133.63,Extra Sport,288,291,24,9,2021-04-19,1
98429,8209,91,36.0,1.97,4.92,4.92,Extra Sport,288,291,24,9,2021-04-19,1
98521,8209,106,6.0,551.46,992.65,992.65,Extra Sport,288,291,24,9,2021-04-19,1
97593,8300,12,36.0,486.92,633,551.28,Extra Sport,290,287,24,9,2021-10-09,2
98228,8300,69,10.0,,,104.54,Extra Sport,290,287,24,9,2021-10-09,2
98238,8300,70,22.0,81.37,122.06,122.06,Extra Sport,290,287,24,9,2021-10-09,2
98522,8300,106,6.0,551.46,992.65,992.65,Extra Sport,290,287,24,9,2021-10-09,2
98558,8300,110,12.0,60.63,121.29,121.29,Extra Sport,290,287,24,9,2021-10-09,2
98584,8300,114,2.0,79.7,199.27,199.27,Extra Sport,290,287,24,9,2021-10-09,2
97594,8424,12,38.0,486.92,633,633,Sportworld,274,271,24,9,2021-12-16,
97650,8424,17,42.0,,84.41,84.41,Sportworld,274,271,24,9,2021-12-16,
97669,8424,18,32.0,89.16,133.75,133.75,Sportworld,274,271,24,9,2021-12-16,
97727,8424,23,10.0,65.25,97.87,97.87,Sportworld,274,271,24,9,2021-12-16,
97823,8424,32,80.0,16.87,25.31,,Sportworld,274,271,24,9,2021-12-16,
98119,8424,60,20.0,9.89,19.78,30,Sportworld,274,271,24,9,2021-12-16,
98133,8424,61,32.0,19.52,39.04,39.04,Sportworld,274,271,24,9,2021-12-16,
98156,8424,62,32.0,46.52,79.11,79.11,Sportworld,274,271,24,9,2021-12-16,
98174,8424,64,60.0,20.1,40.2,40.2,Sportworld,274,271,24,9,2021-12-16,
98230,8424,69,12.0,69.69,104.54,104.54,Sportworld,274,271,24,9,2021-12-16,
98287,8424,,,11.43,16.02,16.02,Sportworld,274,271,24,9,2021-12-16,
98456,8424,95,104.0,2.94,5.88,5.88,Sportworld,274,271,24,9,2021-12-16,
97597,8307,12,40.0,633,486.92,602.28,Sportworld,276,273,23,9,2021-09-08,8
97663,8307,18,52.0,89.16,133.75,133.75,Sportworld,276,273,23,9,2021-09-08,8
97836,8307,33,52.0,18.2,27.3,27.3,Sportworld,276,273,23,9,2021-09-08,8
98089,8307,59,6.0,45.58,59.25,59.25,Sportworld,276,273,23,9,2021-09-08,8
98265,8307,73,28.0,8.68,12.15,12.15,Sportworld,276,273,23,9,2021-09-08,8
98282,8307,,56.0,11.43,16.02,16.02,Sportworld,276,273,23,9,2021-09-08,8
98320,8307,78,38.0,82.69,103.37,103.37,Sportworld,276,273,23,9,2021-09-08,8
98333,8307,79,18.0,98.98,133.63,133.63,Sportworld,276,273,23,9,2021-09-08,8
98375,8307,84,18.0,113.73,81.23,113.73,Sportworld,276,273,23,9,2021-09-08,8
98432,8307,,12.0,1.97,4.92,4.92,Sportworld,276,273,23,9,2021-09-08,8
98444,8307,94,52.0,1.9,4.78,4.78,Sportworld,276,273,23,9,2021-09-08,8
97598,8390,12,40.0,486.92,633,526.17,Extra Sport,290,287,24,9,2021-10-05,1
97830,8390,32,104.0,16.87,25.31,25.31,Extra Sport,290,287,24,9,2021-10-05,1
98329,8390,79,18.0,98.98,133.63,133.63,Extra Sport,290,287,24,9,2021-10-05,1
98503,8390,103,4.0,279.32,502.79,,Extra Sport,290,287,24,9,2021-10-05,1
98528,8390,106,4.0,551.46,992.65,992.65,Extra Sport,290,287,24,9,2021-10-05,1
98565,8390,110,10.0,60.63,121.29,121.29,Extra Sport,290,287,24,9,2021-10-05,1
97600,8355,12,36.0,486.92,633,585.32,,,269,22,9,2021-08-06,7
97659,8355,17,22.0,60.29,84.41,84.41,,,269,22,9,2021-08-06,7
97749,8355,26,12.0,217.91,326.86,326.86,,,269,22,9,2021-08-06,7
97820,8355,32,52.0,16.87,25.31,25.31,,,269,22,9,2021-08-06,7
98223,8355,68,54.0,46.2,60.06,60.06,,,269,22,9,2021-08-06,7
98355,8355,82,40.0,20.47,30.71,30.71,,,269,22,9,2021-08-06,7
98406,8355,88,,1.91,6.73,6.73,,,269,22,9,2021-08-06,7
97602,8308,12,52.0,486.92,633,573.58,Sportworld,275,272,22,9,2021-09-25,3
97649,8308,17,54.0,60.29,84.41,84.41,Sportworld,275,272,22,9,2021-09-25,3
97664,8308,18,52.0,89.16,133.75,133.75,Sportworld,275,272,22,9,2021-09-25,3
98194,8308,78,46.0,39,65,78,Sportworld,275,272,22,9,2021-09-25,3
98318,8308,78,83.0,30,103.37,103.37,Sportworld,275,272,22,9,2021-09-25,3
97603,8418,12,36.0,486.92,633,565.28,Extra Sport,290,287,26,9,2021-12-21,2
97655,8418,17,48.0,60.29,84.41,,Extra Sport,290,287,26,9,2021-12-21,2
97802,8418,30,40.0,6.78,,13.57,Extra Sport,290,287,26,9,2021-12-21,2
97605,8354,12,487.0,24,633,633,Sportworld,275,272,22,9,2021-08-21,1
97610,8354,13,36.0,398.41,,497.47,Sportworld,275,272,22,9,2021-08-21,1
97648,8354,17,26.0,60.29,84.41,84.41,Sportworld,275,272,22,9,2021-08-21,1
97841,8354,33,92.0,18.2,27.3,27.3,Sportworld,275,272,22,9,2021-08-21,1
98196,8354,66,26.0,46.45,92.91,92.91,Sportworld,275,272,22,9,2021-08-21,1
98213,8354,68,46.0,46.2,60.06,60.06,Sportworld,275,272,22,9,2021-08-21,1
98442,8354,94,84.0,1.9,4.78,4.78,Sportworld,275,272,22,9,2021-08-21,1
97606,8301,12,38.0,486.92,633,633,Extra Sport,291,288,24,9,2021-09-24,5
97761,8301,26,18.0,217.91,326.86,326.86,Extra Sport,291,288,24,9,2021-09-24,5
98186,8301,65,46.0,39,78,78,Extra Sport,291,288,24,9,2021-09-24,5
98370,8301,84,18.0,81.23,113.73,113.73,Extra Sport,291,288,24,9,2021-09-24,5
98397,8301,86,56.0,1.91,5.76,5.76,Extra Sport,291,288,24,9,2021-09-24,5
98438,8301,,48.0,1.92,4.82,4.82,Extra Sport,291,288,24,9,2021-09-24,5
98557,8301,110,20.0,60.63,121.29,121.29,Extra Sport,291,288,24,9,2021-09-24,5
98582,8301,114,4.0,79.7,199.27,199.27,Extra Sport,291,288,24,9,2021-09-24,5
97607,8309,13,32.0,398.41,537.84,495.97,Sportworld,272,269,26,9,2021-10-08,4
97744,8309,25,22.0,172.17,258.26,258.26,Sportworld,272,269,26,9,2021-10-08,4
97755,8309,26,24.0,217.91,326.86,326.86,Sportworld,272,269,26,9,2021-10-08,4
97825,8309,32,102.0,16.87,25.31,25.31,Sportworld,272,269,26,9,2021-10-08,4
98167,8309,63,38.0,30.63,,45.97,Sportworld,272,269,26,9,2021-10-08,4
97608,8230,13,26.0,398.41,537.84,,Sportworld,272,269,26,9,2021-06-16,8
98134,8230,61,30.0,19.52,39.04,39.04,Sportworld,272,269,26,9,2021-06-16,8
98179,8230,64,46.0,,40.2,40.2,Sportworld,272,269,26,9,2021-06-16,8
98233,8230,69,12.0,69.69,104.54,104.54,Sportworld,272,269,26,9,2021-06-16,8
98252,8230,20,71.0,60.5,90.76,90.76,Sportworld,272,269,26,9,2021-06-16,8
98332,8230,79,18.0,98.98,133.63,133.63,Sportworld,272,269,26,9,2021-06-16,8
98416,8230,89,80.0,2.48,6.96,6.96,Sportworld,272,269,26,9,2021-06-16,8
98448,8230,94,52.0,1.9,4.78,4.78,Sportworld,272,269,26,9,2021-06-16,8
97609,8392,13,32.0,398.41,537.84,442.14,Extra Sport,289,286,26,9,2021-10-08,4
97651,8392,17,36.0,60.29,84.41,84.41,Extra Sport,289,286,26,9,2021-10-08,4
98166,8392,63,42.0,30.63,45.97,45.97,Extra Sport,289,286,26,9,2021-10-08,4
98217,8392,68,62.0,46.2,,60.06,Extra Sport,289,286,26,9,2021-10-08,4
98225,8392,69,16.0,69.69,104.54,104.54,Extra Sport,289,286,26,9,2021-10-08,4
98328,8392,79,20.0,98.98,133.63,133.63,Extra Sport,289,286,26,9,2021-10-08,4
98546,8392,108,4.0,479.39,862.9,862.9,Extra Sport,289,286,26,9,2021-10-08,4
98561,8392,110,12.0,60.63,121.29,121.29,Extra Sport,289,286,26,9,2021-10-08,4
97611,8351,30,13.0,398.41,537.84,496.19,Extra Sport,291,288,26,9,2021-07-14,4
98216,8351,68,42.0,46.2,60.06,60.06,Extra Sport,291,288,26,9,2021-07-14,4
98353,8351,82,36.0,20.47,30.71,30.71,Extra Sport,291,288,26,9,2021-07-14,4
98410,8351,88,2.0,7,6.73,66,Extra Sport,291,288,26,9,2021-07-14,4
98451,8351,94,108.0,1.9,4.78,4.78,Extra Sport,291,288,26,9,2021-07-14,4
